flow_info: forward_iat_total, backward_iat_std, backward_iat_max, total_fhlen, total_bhlen, backward_iat_min, forward_iat_min, fpkts_per_second, flow_iat_min, forward_packet_length_mean, forward_iat_std, flow_iat_total, flow_syn, flow_fin, forward_iat_max, flow_iat_max, forward_packet_length_min, total_backward_packets, flow_iat_mean, flow_ece, flow_protocol, flow_iat_std, bpkts_per_second, backward_packet_length_mean, backward_iat_mean, total_length_of_forward_packets, flow_cwr, flow_packets_per_second, forward_iat_mean, flow_urg, total_length_of_backward_packets, flow_rst, total_forward_packets, forward_packet_length_max, flow_ack, forward_packet_length_std, backward_iat_total, backward_packet_length_max, flow_psh, backward_packet_length_std, backward_packet_length_min: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.49/2887-127.0.0.1/4000: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 343: 1674496862.4, 1674496863.4: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.1/9020-127.0.0.2/9784: 68.681813955307, 0.29, 0.6819636821746826, 2538, 4752, 1.5974044799804688e-05, 1.7642974853515625e-05, 176.0, 1.7642974853515625e-05, 984.1363636363636, 0.28, 111.24143266677856, 0, 0, 0.6818389892578125, 0.6819977760314941, 96, 94, 0.41, 0, 6, 0.28, 94.0, 66.0, 0.45, 173208, 0, 270.0, 0.39, 0, 6204, 0, 176, 1458, 270, 618.91, 42.556413888931274, 66, 70, 0.0, 66: 344: 1674496862.5, 1674496863.5: 0: 0: 0: 0: 0: 0: 0.4753668864159728: 0.17487770452753598: 0.1748777045289553: 0.17487770452753604
127.0.0.49/2887-127.0.0.1/1036: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 345: 1674496862.5, 1674496863.5: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.1/9020-127.0.0.2/9784: 68.67872643470764, 0.28, 0.6819477081298828, 2511, 4725, 0.003602743148803711, 0.0034787654876708984, 175.0, 3.24249267578125e-05, 987.12, 0.28, 111.23667025566101, 0, 0, 0.681821346282959, 0.6819801330566406, 96, 93, 0.42, 0, 6, 0.28, 93.0, 66.0, 0.46, 172746, 0, 268.0, 0.39, 0, 6138, 0, 175, 1458, 268, 619.41, 42.55492830276489, 66, 69, 0.0, 66: 346: 1674496862.5, 1674496863.5: 0: 0: 0: 0: 0: 0: 0.47536688641607133: 0.17487770452752038: 0.17487770452888782: 0.17487770452752044
127.0.0.1/9020-127.0.0.2/9784: 68.0734212398529, 0.28, 0.6783449649810791, 2484, 4698, 1.6450881958007812e-05, 2.0265579223632812e-05, 174.0, 2.0265579223632812e-05, 990.1379310344828, 0.28, 110.3112862110138, 0, 0, 0.6783425807952881, 0.6785013675689697, 96, 92, 0.41, 0, 6, 0.28, 92.0, 66.0, 0.46, 172284, 0, 266.0, 0.39, 0, 6072, 0, 174, 1458, 266, 619.9, 42.22347593307495, 66, 68, 0.0, 66: 347: 1674496862.5, 1674496863.5: 0: 0: 0: 0: 0: 0: 0.4753668864158313: 0.17487770452755827: 0.17487770452905194: 0.17487770452755838
127.0.0.1/9020-127.0.0.2/9784: 68.06991529464722, 0.28, 0.6783285140991211, 2457, 4671, 1.6689300537109375e-05, 1.7404556274414062e-05, 173.0, 1.7404556274414062e-05, 987.456647398844, 0.28, 110.30577969551086, 0, 0, 0.6783223152160645, 0.6784811019897461, 96, 91, 0.42, 0, 6, 0.28, 91.0, 66.0, 0.46, 170830, 0, 264.0, 0.39, 0, 6006, 0, 173, 1458, 264, 620.68, 42.22197890281677, 66, 68, 0.0, 66: 348: 1674496862.5, 1674496863.5: 0: 0: 0: 0: 0: 0: 0.4753668864158551: 0.17487770452755455: 0.17487770452903573: 0.17487770452755463
127.0.0.1/9020-127.0.0.2/9784: 66.72035121917725, 0.26, 0.6697030067443848, 2295, 4374, 1.5497207641601562e-05, 6.079673767089844e-05, 162.0, 6.079673767089844e-05, 997.1234567901234, 0.26, 108.24314594268799, 0, 0, 0.6700479984283447, 0.6702067852020264, 96, 85, 0.44, 0, 6, 0.26, 85.0, 66.0, 0.49, 161534, 0, 247.0, 0.41, 0, 5610, 0, 162, 1458, 247, 616.21, 41.479973554611206, 66, 63, 0.0, 66: 349: 1674496862.6, 1674496863.6: 0: 0: 0: 0: 0: 0: 0.47536688641521757: 0.17487770452765533: 0.1748777045294717: 0.17487770452765555
127.0.0.1/9020-127.0.0.2/9784: 63.602086544036865, 0.23, 0.6388223171234131, 2133, 3996, 1.621246337890625e-05, 5.340576171875e-05, 148.0, 5.340576171875e-05, 1008.5540540540541, 0.24, 103.48114800453186, 0, 0, 0.6496732234954834, 0.649832010269165, 96, 79, 0.46, 0, 6, 0.24, 79.0, 66.0, 0.49, 149266, 0, 227.0, 0.43, 0, 5214, 0, 148, 1458, 227, 609.93, 39.00929570198059, 66, 57, 0.0, 66: 350: 1674496862.6, 1674496863.6: 0: 0: 0: 0: 0: 0: 0.4753668864145629: 0.17487770452775875: 0.17487770452991883: 0.17487770452775955
127.0.0.1/9020-127.0.0.2/9784: 37.29433298110962, 0.19, 0.45876598358154297, 1971, 3699, 1.621246337890625e-05, 1.71661376953125e-05, 137.0, 1.71661376953125e-05, 1020.2773722627737, 0.22, 63.05700182914734, 0, 0, 0.4596724510192871, 0.45983123779296875, 96, 73, 0.3, 0, 6, 0.22, 73.0, 66.0, 0.35, 139778, 0, 210.0, 0.27, 0, 4818, 0, 137, 1458, 210, 605.11, 25.684905290603638, 66, 52, 0.0, 66: 351: 1674496862.7, 1674496863.7: 0: 0: 0: 0: 0: 0: 0.475366886411583: 0.1748777045282297: 0.17487770453183843: 0.17487770452834894
127.0.0.1/9020-127.0.0.2/9784: 129.34455394744873, 0.31, 0.9206721782684326, 3564, 6372, 1.52587890625e-05, 1.7404556274414062e-05, 236.0, 1.7404556274414062e-05, 1062.406779661017, 0.36, 210.33890986442566, 0, 0, 0.9219427108764648, 0.9219427108764648, 96, 132, 0.57, 0, 6, 0.35, 132.0, 66.0, 0.61, 250728, 0, 368.0, 0.55, 0, 8712, 0, 236, 1458, 368, 579.95, 80.85386824607849, 66, 84, 0.0, 66: 352: 1674496862.7, 1674496863.7: 0: 0: 0: 0: 0: 0: 0.47536688641866987: 0.1748777045271097: 0.17487770452711063: 0.1748777045271097
127.0.0.2/7211-127.0.0.12/80: 0, -1, -1, 0, 27, 99999, 99999, 1.0, 99999, 66.0, 0.0, 0, 0, 0, -1, -1, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 66, 0, 1.0, 0.0, 0, 0, 0, 1, 66, 1, 0.0, 0, -1, 0, -1, -1: 353: 1674496862.7, 1674496863.7: 0: 0: 0: 0: 0: 0: 0.17754834192081054: 0.17590254317246842: 0.4711241435609445: 0.17542497134577653
127.0.0.1/9020-127.0.0.2/9784: 129.34046387672424, 0.31, 0.9206569194793701, 3537, 6345, 5.221366882324219e-05, 2.5033950805664062e-05, 235.0, 2.5033950805664062e-05, 1060.740425531915, 0.36, 210.33147549629211, 0, 0, 0.9219253063201904, 0.9219253063201904, 96, 131, 0.57, 0, 6, 0.34, 131.0, 66.0, 0.62, 249274, 0, 366.0, 0.55, 0, 8646, 0, 235, 1458, 366, 580.62, 80.8518693447113, 66, 84, 0.0, 66: 354: 1674496862.8, 1674496863.8: 0: 0: 0: 0: 0: 0: 0.4753668864186697: 0.17487770452710974: 0.17487770452711077: 0.17487770452710974
127.0.0.1/9020-127.0.0.2/9784: 129.33460593223572, 0.31, 0.9206047058105469, 3510, 6318, 1.621246337890625e-05, 1.6927719116210938e-05, 234.0, 1.6927719116210938e-05, 1059.059829059829, 0.36, 210.32130098342896, 0, 0, 0.9219002723693848, 0.9219002723693848, 96, 130, 0.58, 0, 6, 0.34, 130.0, 66.0, 0.62, 247820, 0, 364.0, 0.55, 0, 8580, 0, 234, 1458, 364, 581.29, 80.84508156776428, 66, 84, 0.0, 66: 355: 1674496862.8, 1674496863.8: 0: 0: 0: 0: 0: 0: 0.4753668864186697: 0.17487770452710977: 0.1748777045271108: 0.17487770452710977
127.0.0.1/9020-127.0.0.2/9784: 46.66562628746033, 0.23, 0.4648582935333252, 3105, 4860, 0.0005898475646972656, 0.0005896091461181641, 180.0, 0.0005896091461181641, 1057.3111111111111, 0.23, 74.72000646591187, 0, 0, 0.4661223888397217, 0.4661223888397217, 96, 115, 0.25, 0, 6, 0.23, 115.0, 66.0, 0.24, 190316, 0, 295.0, 0.26, 0, 7590, 0, 180, 1458, 295, 580.58, 27.93272590637207, 66, 64, 0.0, 66: 356: 1674496862.8, 1674496863.8: 0: 0: 0: 0: 0: 0: 0.4753668863958454: 0.1748777045307167: 0.17487770454271456: 0.1748777045307234
127.0.0.1/9020-127.0.0.2/9784: 46.560086250305176, 0.23, 0.46426844596862793, 3078, 4833, 1.52587890625e-05, 5.936622619628906e-05, 179.0, 5.936622619628906e-05, 1062.68156424581, 0.23, 74.54619312286377, 0, 0, 0.4655327796936035, 0.4655327796936035, 96, 114, 0.25, 0, 6, 0.23, 114.0, 66.0, 0.24, 190220, 0, 293.0, 0.26, 0, 7524, 0, 179, 1458, 293, 577.72, 27.865483283996582, 66, 63, 0.0, 66: 357: 1674496862.9, 1674496863.9: 0: 0: 0: 0: 0: 0: 0.4753668863949375: 0.17487770453086013: 0.17487770454333454: 0.17487770453086776
127.0.0.1/9020-127.0.0.2/9784: 46.549519062042236, 0.23, 0.46425318717956543, 3051, 4806, 0.0003752708435058594, 0.0008156299591064453, 178.0, 0.0008156299591064453, 1060.4831460674156, 0.23, 74.5278594493866, 0, 0, 0.4654734134674072, 0.4654734134674072, 96, 113, 0.26, 0, 6, 0.23, 113.0, 66.0, 0.25, 188766, 0, 291.0, 0.26, 0, 7458, 0, 178, 1458, 291, 578.6, 27.86375904083252, 66, 63, 0.0, 66: 358: 1674496862.9, 1674496863.9: 0: 0: 0: 0: 0: 0: 0.4753668863959261: 0.1748777045307039: 0.17487770454265858: 0.17487770453071133
127.0.0.1/9020-127.0.0.2/9784: 46.405152559280396, 0.23, 0.46387791633605957, 3024, 4779, 1.5974044799804688e-05, 0.00011873245239257812, 177.0, 0.00011873245239257812, 1065.9322033898304, 0.23, 74.29112839698792, 0, 0, 0.4646577835083008, 0.4646577835083008, 96, 112, 0.26, 0, 6, 0.23, 112.0, 66.0, 0.25, 188670, 0, 289.0, 0.26, 0, 7392, 0, 177, 1458, 289, 575.66, 27.821728706359863, 66, 62, 0.0, 66: 359: 1674496862.9, 1674496863.9: 0: 0: 0: 0: 0: 0: 0.47536688639499053: 0.17487770453085172: 0.1748777045432974: 0.17487770453086016
127.0.0.1/9020-127.0.0.2/9784: 46.3842556476593, 0.23, 0.46386194229125977, 2997, 4752, 4.9591064453125e-05, 9.560585021972656e-05, 176.0, 9.560585021972656e-05, 1064.4431818181818, 0.23, 74.25647854804993, 0, 0, 0.4645390510559082, 0.4645390510559082, 96, 111, 0.26, 0, 6, 0.23, 111.0, 66.0, 0.25, 187342, 0, 287.0, 0.26, 0, 7326, 0, 176, 1458, 287, 576.95, 27.819955587387085, 66, 61, 0.0, 66: 360: 1674496862.9, 1674496863.9: 0: 0: 0: 0: 0: 0: 0.4753668863949399: 0.17487770453085977: 0.17487770454333124: 0.17487770453086912
127.0.0.1/9020-127.0.0.2/9784: 46.36752462387085, 0.23, 0.46381235122680664, 2970, 4725, 1.5497207641601562e-05, 2.2411346435546875e-05, 175.0, 2.2411346435546875e-05, 1062.9371428571428, 0.23, 74.22876000404358, 0, 0, 0.4644434452056885, 0.4644434452056885, 96, 110, 0.26, 0, 6, 0.23, 110.0, 66.0, 0.25, 186014, 0, 285.0, 0.26, 0, 7260, 0, 175, 1458, 285, 578.25, 27.81450057029724, 66, 60, 0.0, 66: 361: 1674496863.0, 1674496864.0: 0: 0: 0: 0: 0: 0: 0.47536688639494684: 0.17487770453085869: 0.1748777045433255: 0.17487770453086895
127.0.0.1/9020-127.0.0.2/9784: 46.363625049591064, 0.23, 0.46379685401916504, 2943, 4698, 0.000354766845703125, 1.621246337890625e-05, 174.0, 1.621246337890625e-05, 1060.6896551724137, 0.23, 74.22199273109436, 0, 0, 0.46442103385925293, 0.46442103385925293, 96, 109, 0.26, 0, 6, 0.23, 109.0, 66.0, 0.26, 184560, 0, 283.0, 0.27, 0, 7194, 0, 174, 1458, 283, 579.15, 27.812811374664307, 66, 60, 0.0, 66: 362: 1674496863.0, 1674496864.0: 0: 0: 0: 0: 0: 0: 0.475366886395242: 0.17487770453081203: 0.17487770454312365: 0.1748777045308223
127.0.0.1/9020-127.0.0.2/9784: 46.360820293426514, 0.23, 0.4634420871734619, 2916, 4671, 1.5735626220703125e-05, 1.7881393432617188e-05, 173.0, 1.7881393432617188e-05, 1066.2658959537573, 0.23, 74.21701908111572, 0, 0, 0.464404821395874, 0.464404821395874, 96, 108, 0.26, 0, 6, 0.23, 108.0, 66.0, 0.26, 184464, 0, 281.0, 0.27, 0, 7128, 0, 173, 1458, 281, 576.14, 27.77449655532837, 66, 59, 0.0, 66: 363: 1674496863.0, 1674496864.0: 0: 0: 0: 0: 0: 0: 0.475366886394454: 0.17487770453093654: 0.17487770454366122: 0.1748777045309481
127.0.0.1/9020-127.0.0.2/9784: 46.3577446937561, 0.23, 0.4634263515472412, 2889, 4644, 1.4781951904296875e-05, 1.8835067749023438e-05, 172.0, 1.8835067749023438e-05, 1064.0116279069769, 0.23, 74.21127367019653, 0, 0, 0.4643869400024414, 0.4643869400024414, 96, 107, 0.27, 0, 6, 0.23, 107.0, 66.0, 0.26, 183010, 0, 279.0, 0.27, 0, 7062, 0, 172, 1458, 279, 577.05, 27.772812843322754, 66, 59, 0.0, 66: 364: 1674496863.0, 1674496864.0: 0: 0: 0: 0: 0: 0: 0.47536688639494673: 0.17487770453085869: 0.17487770454332421: 0.17487770453087037
127.0.0.1/9020-127.0.0.2/9784: 46.35452389717102, 0.23, 0.4634115695953369, 2862, 4617, 1.4781951904296875e-05, 1.6450881958007812e-05, 171.0, 1.6450881958007812e-05, 1061.7309941520468, 0.23, 74.20530200004578, 0, 0, 0.4643681049346924, 0.4643681049346924, 96, 106, 0.27, 0, 6, 0.23, 106.0, 66.0, 0.26, 181556, 0, 277.0, 0.27, 0, 6996, 0, 171, 1458, 277, 577.96, 27.7712459564209, 66, 59, 0.0, 66: 365: 1674496863.1, 1674496864.1: 0: 0: 0: 0: 0: 0: 0.47536688639441: 0.1748777045309435: 0.17487770454369037: 0.1748777045309561
127.0.0.1/9020-127.0.0.2/9784: 46.35172724723816, 0.23, 0.4633967876434326, 2835, 4590, 1.430511474609375e-05, 1.7404556274414062e-05, 170.0, 1.7404556274414062e-05, 1067.4117647058824, 0.23, 74.20002770423889, 0, 0, 0.4643516540527344, 0.4643516540527344, 96, 105, 0.27, 0, 6, 0.23, 105.0, 66.0, 0.26, 181460, 0, 275.0, 0.27, 0, 6930, 0, 170, 1458, 275, 574.88, 27.769693851470947, 66, 58, 0.0, 66: 366: 1674496863.1, 1674496864.1: 0: 0: 0: 0: 0: 0: 0.47536688639360947: 0.17487770453107002: 0.1748777045442363: 0.17487770453108423
127.0.0.1/9020-127.0.0.2/9784: 46.34878587722778, 0.23, 0.4633824825286865, 2808, 4563, 5.054473876953125e-05, 1.811981201171875e-05, 169.0, 1.811981201171875e-05, 1065.1242603550295, 0.23, 74.1945276260376, 0, 0, 0.46433424949645996, 0.46433424949645996, 96, 104, 0.27, 0, 6, 0.23, 104.0, 66.0, 0.27, 180006, 0, 273.0, 0.27, 0, 6864, 0, 169, 1458, 273, 575.81, 27.768206119537354, 66, 58, 0.0, 66: 367: 1674496863.1, 1674496864.1: 0: 0: 0: 0: 0: 0: 0.47536688639374275: 0.17487770453104898: 0.1748777045441445: 0.17487770453106383
127.0.0.1/9020-127.0.0.2/9784: 46.345741748809814, 0.23, 0.463331937789917, 2781, 4536, 1.5974044799804688e-05, 1.6450881958007812e-05, 168.0, 1.6450881958007812e-05, 1062.8095238095239, 0.23, 74.18887162208557, 0, 0, 0.46431612968444824, 0.46431612968444824, 96, 103, 0.27, 0, 6, 0.23, 103.0, 66.0, 0.27, 178552, 0, 271.0, 0.28, 0, 6798, 0, 168, 1458, 271, 576.74, 27.763000011444092, 66, 58, 0.0, 66: 368: 1674496863.2, 1674496864.2: 0: 0: 0: 0: 0: 0: 0.4753668863935387: 0.1748777045310812: 0.1748777045442836: 0.1748777045310965
127.0.0.1/9020-127.0.0.2/9784: 52.707717418670654, 0.26, 0.5322189331054688, 3375, 5346, 1.4781951904296875e-05, 2.1457672119140625e-05, 198.0, 2.1457672119140625e-05, 1112.939393939394, 0.26, 87.83561325073242, 0, 0, 0.5325767993927002, 0.5325767993927002, 96, 125, 0.27, 0, 6, 0.26, 125.0, 66.0, 0.28, 220362, 0, 323.0, 0.27, 0, 8250, 0, 198, 1458, 323, 539.9, 35.08802032470703, 66, 65, 0.0, 66: 369: 1674496863.3, 1674496864.3: 0: 0: 0: 0: 0: 0: 0.4753668864073256: 0.17487770452890244: 0.17487770453486876: 0.17487770452890317
127.0.0.1/9020-127.0.0.2/9784: 52.703490257263184, 0.26, 0.5322041511535645, 3348, 5319, 1.4781951904296875e-05, 1.7881393432617188e-05, 197.0, 1.7881393432617188e-05, 1118.1015228426395, 0.26, 87.82840633392334, 0, 0, 0.532555341720581, 0.532555341720581, 96, 124, 0.27, 0, 6, 0.26, 124.0, 66.0, 0.28, 220266, 0, 321.0, 0.27, 0, 8184, 0, 197, 1458, 321, 536.37, 35.0861873626709, 66, 64, 0.0, 66: 370: 1674496863.3, 1674496864.3: 0: 0: 0: 0: 0: 0: 0.47536688640639946: 0.1748777045290488: 0.17487770453550208: 0.1748777045290496
127.0.0.1/9020-127.0.0.2/9784: 52.69998550415039, 0.26, 0.5321893692016602, 3321, 5292, 1.4543533325195312e-05, 2.4080276489257812e-05, 196.0, 2.4080276489257812e-05, 1116.3877551020407, 0.26, 87.82238984107971, 0, 0, 0.5325374603271484, 0.5325374603271484, 96, 123, 0.28, 0, 6, 0.26, 123.0, 66.0, 0.29, 218812, 0, 319.0, 0.27, 0, 8118, 0, 196, 1458, 319, 537.2, 35.08436918258667, 66, 64, 0.0, 66: 371: 1674496863.3, 1674496864.3: 0: 0: 0: 0: 0: 0: 0.47536688640681657: 0.17487770452898288: 0.1748777045352168: 0.17487770452898366
127.0.0.1/9020-127.0.0.2/9784: 52.695289850234985, 0.26, 0.532174825668335, 3294, 5265, 1.4781951904296875e-05, 1.7642974853515625e-05, 195.0, 1.7642974853515625e-05, 1114.6564102564103, 0.26, 87.81444716453552, 0, 0, 0.5325133800506592, 0.5325133800506592, 96, 122, 0.28, 0, 6, 0.26, 122.0, 66.0, 0.29, 217358, 0, 317.0, 0.27, 0, 8052, 0, 195, 1458, 317, 538.03, 35.082594871520996, 66, 64, 0.0, 66: 372: 1674496863.4, 1674496864.4: 0: 0: 0: 0: 0: 0: 0.47536688640621094: 0.1748777045290786: 0.17487770453563106: 0.17487770452907947
127.0.0.1/9020-127.0.0.2/9784: 52.6918671131134, 0.26, 0.5321600437164307, 3267, 5238, 1.4543533325195312e-05, 1.7404556274414062e-05, 194.0, 1.7404556274414062e-05, 1112.9072164948454, 0.26, 87.80858993530273, 0, 0, 0.5324957370758057, 0.5324957370758057, 96, 121, 0.28, 0, 6, 0.26, 121.0, 66.0, 0.29, 215904, 0, 315.0, 0.27, 0, 7986, 0, 194, 1458, 315, 538.86, 35.080806255340576, 66, 64, 0.0, 66: 373: 1674496863.4, 1674496864.4: 0: 0: 0: 0: 0: 0: 0.4753668864055815: 0.17487770452917809: 0.1748777045360614: 0.17487770452917897
127.0.0.1/9020-127.0.0.2/9784: 52.68850803375244, 0.26, 0.5321455001831055, 3240, 5211, 1.52587890625e-05, 1.6927719116210938e-05, 193.0, 1.6927719116210938e-05, 1111.139896373057, 0.26, 87.80284547805786, 0, 0, 0.5324783325195312, 0.5324783325195312, 96, 120, 0.28, 0, 6, 0.26, 120.0, 66.0, 0.29, 214450, 0, 313.0, 0.27, 0, 7920, 0, 193, 1458, 313, 539.69, 35.07906103134155, 66, 64, 0.0, 66: 374: 1674496863.4, 1674496864.4: 0: 0: 0: 0: 0: 0: 0.47536688640492764: 0.17487770452928142: 0.17487770453650858: 0.17487770452928242
127.0.0.1/9020-127.0.0.2/9784: 52.68525791168213, 0.26, 0.532130241394043, 3213, 5184, 4.7206878662109375e-05, 1.621246337890625e-05, 192.0, 1.621246337890625e-05, 1109.3541666666667, 0.26, 87.79728698730469, 0, 0, 0.532461404800415, 0.532461404800415, 96, 119, 0.28, 0, 6, 0.26, 119.0, 66.0, 0.29, 212996, 0, 311.0, 0.27, 0, 7854, 0, 192, 1458, 311, 540.53, 35.077245235443115, 66, 64, 0.0, 66: 375: 1674496863.4, 1674496864.4: 0: 0: 0: 0: 0: 0: 0.47536688640425123: 0.17487770452938833: 0.17487770453697113: 0.1748777045293894
127.0.0.1/9020-127.0.0.2/9784: 52.68216133117676, 0.26, 0.5320830345153809, 3186, 5157, 1.4781951904296875e-05, 1.6689300537109375e-05, 191.0, 1.6689300537109375e-05, 1114.6596858638743, 0.26, 87.79198503494263, 0, 0, 0.5324451923370361, 0.5324451923370361, 96, 118, 0.28, 0, 6, 0.26, 118.0, 66.0, 0.3, 212900, 0, 309.0, 0.28, 0, 7788, 0, 191, 1458, 309, 536.93, 35.071674823760986, 66, 63, 0.0, 66: 376: 1674496863.5, 1674496864.5: 0: 0: 0: 0: 0: 0: 0.47536688640380265: 0.17487770452945922: 0.17487770453727788: 0.17487770452946036
127.0.0.1/9020-127.0.0.2/9784: 52.67899036407471, 0.26, 0.5320682525634766, 3159, 5130, 1.4781951904296875e-05, 1.811981201171875e-05, 190.0, 1.811981201171875e-05, 1112.8736842105263, 0.26, 87.78653812408447, 0, 0, 0.532428503036499, 0.532428503036499, 96, 117, 0.29, 0, 6, 0.26, 117.0, 66.0, 0.3, 211446, 0, 307.0, 0.28, 0, 7722, 0, 190, 1458, 307, 537.78, 35.069945335388184, 66, 63, 0.0, 66: 377: 1674496863.5, 1674496864.5: 0: 0: 0: 0: 0: 0: 0.47536688640393243: 0.17487770452943868: 0.1748777045371891: 0.17487770452943982
127.0.0.1/9020-127.0.0.2/9784: 52.67556571960449, 0.26, 0.5320534706115723, 3132, 5103, 1.4066696166992188e-05, 1.5497207641601562e-05, 189.0, 1.5497207641601562e-05, 1111.068783068783, 0.26, 87.78069019317627, 0, 0, 0.5324103832244873, 0.5324103832244873, 96, 116, 0.29, 0, 6, 0.26, 116.0, 66.0, 0.3, 209992, 0, 305.0, 0.28, 0, 7656, 0, 189, 1458, 305, 538.62, 35.068230628967285, 66, 63, 0.0, 66: 378: 1674496863.5, 1674496864.5: 0: 0: 0: 0: 0: 0: 0.4753668864032256: 0.17487770452955037: 0.1748777045376724: 0.1748777045295516
127.0.0.1/9020-127.0.0.2/9784: 52.67265224456787, 0.26, 0.5320394039154053, 3105, 5076, 0.0001442432403564453, 1.6689300537109375e-05, 188.0, 1.6689300537109375e-05, 1109.2446808510638, 0.26, 87.77567648887634, 0, 0, 0.5323948860168457, 0.5323948860168457, 96, 115, 0.29, 0, 6, 0.26, 115.0, 66.0, 0.3, 208538, 0, 303.0, 0.28, 0, 7590, 0, 188, 1458, 303, 539.47, 35.06661295890808, 66, 63, 0.0, 66: 379: 1674496863.6, 1674496864.6: 0: 0: 0: 0: 0: 0: 0.47536688640249697: 0.17487770452966556: 0.17487770453817067: 0.1748777045296669
127.0.0.1/9020-127.0.0.2/9784: 52.66953134536743, 0.26, 0.5318951606750488, 3078, 5049, 1.5497207641601562e-05, 1.7642974853515625e-05, 187.0, 1.7642974853515625e-05, 1107.4010695187167, 0.26, 87.77033638954163, 0, 0, 0.5323781967163086, 0.5323781967163086, 96, 114, 0.29, 0, 6, 0.26, 114.0, 66.0, 0.31, 207084, 0, 301.0, 0.28, 0, 7524, 0, 187, 1458, 301, 540.32, 35.050169229507446, 66, 63, 0.0, 66: 380: 1674496863.6, 1674496864.6: 0: 0: 0: 0: 0: 0: 0.4753668864021896: 0.17487770452971407: 0.17487770453838078: 0.17487770452971546
127.0.0.1/9020-127.0.0.2/9784: 52.66624975204468, 0.26, 0.5318796634674072, 3051, 5022, 1.5020370483398438e-05, 1.71661376953125e-05, 186.0, 1.71661376953125e-05, 1105.5376344086021, 0.26, 87.76461696624756, 0, 0, 0.5323605537414551, 0.5323605537414551, 96, 113, 0.29, 0, 6, 0.26, 113.0, 66.0, 0.31, 205630, 0, 299.0, 0.28, 0, 7458, 0, 186, 1458, 299, 541.17, 35.048418045043945, 66, 63, 0.0, 66: 381: 1674496863.6, 1674496864.6: 0: 0: 0: 0: 0: 0: 0.47536688640143054: 0.17487770452983403: 0.17487770453889978: 0.17487770452983553
127.0.0.1/9020-127.0.0.2/9784: 138.71943283081055, 0.35, 0.9165205955505371, 4239, 7533, 1.4066696166992188e-05, 1.6927719116210938e-05, 279.0, 1.6927719116210938e-05, 1144.7025089605734, 0.37, 215.0285530090332, 0, 0, 0.9171223640441895, 0.9171223640441895, 96, 157, 0.49, 0, 6, 0.36, 157.0, 66.0, 0.49, 319372, 0, 436.0, 0.5, 0, 10362, 0, 279, 1458, 436, 521.86, 76.2400586605072, 66, 85, 0.0, 66: 382: 1674496863.7, 1674496864.7: 0: 0: 0: 0: 0: 0: 0.4753668864186713: 0.1748777045271095: 0.17487770452710966: 0.1748777045271095
127.0.0.1/9020-127.0.0.2/9784: 36.46610236167908, 0.19, 0.38771557807922363, 2970, 5184, 1.7404556274414062e-05, 0.0001595020294189453, 192.0, 4.172325134277344e-05, 1162.2604166666667, 0.19, 53.964784383773804, 0, 0, 0.38791918754577637, 0.38791918754577637, 96, 110, 0.18, 0, 6, 0.19, 110.0, 66.0, 0.16, 223154, 0, 302.0, 0.19, 0, 7260, 0, 192, 1458, 302, 512.29, 17.49409246444702, 66, 55, 0.0, 66: 383: 1674496863.8, 1674496864.8: 0: 0: 0: 0: 0: 0: 0.4753668863529242: 0.1748777045374996: 0.17487770457193677: 0.17487770453763934
127.0.0.1/9020-127.0.0.2/9784: 36.43563747406006, 0.19, 0.3876981735229492, 2943, 5157, 1.7404556274414062e-05, 1.9550323486328125e-05, 191.0, 1.7404556274414062e-05, 1160.7329842931938, 0.19, 53.947004318237305, 0, 0, 0.3877596855163574, 0.3878600597381592, 96, 109, 0.18, 0, 6, 0.19, 109.0, 66.0, 0.16, 221700, 0, 300.0, 0.19, 0, 7194, 0, 191, 1458, 300, 513.2, 17.49219536781311, 66, 55, 0.0, 66: 384: 1674496863.8, 1674496864.8: 0: 0: 0: 0: 0: 0: 0.4753668863526233: 0.17487770453754717: 0.1748777045721322: 0.17487770453769735
